logos_02_semantic_core_pass_b8_uninit_drop_matrix	0	42	e3b0c44298fc1c14
logos_02_semantic_core_pass_bare-fn-implements-fn-mut-b136	0	0	e3b0c44298fc1c14
logos_02_semantic_core_pass_bare_variant_pattern	0	0	e3b0c44298fc1c14
logos_02_semantic_core_pass_basic-closure-syntax	0	0	e3b0c44298fc1c14
logos_02_semantic_core_pass_basic-closure-syntax-b139	0	0	e3b0c44298fc1c14
logos_02_semantic_core_pass_basic-newtype-pattern	0	0	e3b0c44298fc1c14
logos_02_semantic_core_pass_basic-newtype-pattern-b139	0	0	e3b0c44298fc1c14
logos_02_semantic_core_pass_basic-newtype-pattern-b161	0	0	e3b0c44298fc1c14
logos_02_semantic_core_pass_basic-operations	0	0	e3b0c44298fc1c14
logos_02_semantic_core_pass_basic-ptr-coercions	0	0	e3b0c44298fc1c14
logos_02_semantic_core_pass_basic-switch-b139	0	0	e3b0c44298fc1c14
logos_02_semantic_core_pass_basic-switch-b154	0	0	e3b0c44298fc1c14
logos_02_semantic_core_pass_basic-switchint-b154	0	0	e3b0c44298fc1c14
logos_02_semantic_core_pass_basic-underscore-lifetime-elision	0	0	e3b0c44298fc1c14
logos_02_semantic_core_pass_bc_aggscrutpair_tuple_literal_scrut_twin	0	0	e3b0c44298fc1c14
logos_02_semantic_core_pass_bc_aggscrutpair_use_after_match_twin	0	0	e3b0c44298fc1c14
logos_02_semantic_core_pass_bc_argcomp_aggr_lit_admit	0	0	e3b0c44298fc1c14
logos_02_semantic_core_pass_bc_argcomp_nested_call_admit	0	0	e3b0c44298fc1c14
logos_02_semantic_core_pass_bc_argcomp_replace_admit	0	0	e3b0c44298fc1c14
logos_02_semantic_core_pass_bc_argcomp_tvbuild_byvalue_fat_admit	0	0	e3b0c44298fc1c14
logos_02_semantic_core_pass_bc_argretlet_call_arg_dead_admit	0	0	e3b0c44298fc1c14
logos_02_semantic_core_pass_bc_argretlet_mask_scratch_admit	0	0	e3b0c44298fc1c14
logos_02_semantic_core_pass_bc_argretlet_recv_borrowing_self_admit	0	0	e3b0c44298fc1c14
logos_02_semantic_core_pass_bc_b6clo_param_pointee_copy	0	0	e3b0c44298fc1c14
logos_02_semantic_core_pass_bc_b6clo_store_outer_local	0	0	e3b0c44298fc1c14
logos_02_semantic_core_pass_bc_b6ptr_param_holder_field	0	0	e3b0c44298fc1c14
logos_02_semantic_core_pass_bc_b6ptr_param_static	0	0	e3b0c44298fc1c14
logos_02_semantic_core_pass_bc_b6ptr_reborrow_root_outlives	0	0	e3b0c44298fc1c14
logos_02_semantic_core_pass_bc_bindmut_at_iflet_top_mut	0	0	e3b0c44298fc1c14
logos_02_semantic_core_pass_bc_bindmut_at_mut_or_sub_payload	0	0	e3b0c44298fc1c14
logos_02_semantic_core_pass_bc_bindmut_at_mut_variant_sub	0	0	e3b0c44298fc1c14
logos_02_semantic_core_pass_bc_bindmut_at_nomut_under_ref	0	0	e3b0c44298fc1c14
logos_02_semantic_core_pass_bc_bindmut_at_payload_mut_addrmut	0	0	e3b0c44298fc1c14
logos_02_semantic_core_pass_bc_bindmut_at_payload_mut_assign	0	0	e3b0c44298fc1c14
logos_02_semantic_core_pass_bc_bindmut_at_payload_mut_wild	0	0	e3b0c44298fc1c14
logos_02_semantic_core_pass_bc_bindmut_at_payload_ref_drop_count	0	0	e3b0c44298fc1c14
logos_02_semantic_core_pass_bc_bindmut_at_payload_ref_range	0	0	e3b0c44298fc1c14
logos_02_semantic_core_pass_bc_bindmut_at_top_mut_addrmut	0	0	e3b0c44298fc1c14
logos_02_semantic_core_pass_bc_bindmut_at_top_mut_addrmut_bump	0	0	e3b0c44298fc1c14
logos_02_semantic_core_pass_bc_bindmut_at_top_mut_assign	0	0	e3b0c44298fc1c14
logos_02_semantic_core_pass_bc_bindmut_ergo_amp_at_nomod	0	0	e3b0c44298fc1c14
logos_02_semantic_core_pass_bc_bindmut_ergo_deref_param_mut	0	0	e3b0c44298fc1c14
logos_02_semantic_core_pass_bc_bindmut_ergo_deref_scrut_ref	0	0	e3b0c44298fc1c14
logos_02_semantic_core_pass_bc_bindmut_ergo_explicit_amp_mut	0	0	e3b0c44298fc1c14
logos_02_semantic_core_pass_bc_bindmut_ergo_move_some_mut	0	0	e3b0c44298fc1c14
logos_02_semantic_core_pass_bc_bindmut_ergo_self_place_ref	0	0	e3b0c44298fc1c14
logos_02_semantic_core_pass_bc_bindmut_ergo_tuple_door_nomod	0	0	e3b0c44298fc1c14
logos_02_semantic_core_pass_bc_bindmut_for_range_inner_mut_outer_not	0	0	e3b0c44298fc1c14
logos_02_semantic_core_pass_bc_bindmut_for_range_mut_addrmut_write	0	0	e3b0c44298fc1c14
logos_02_semantic_core_pass_bc_bindmut_for_range_mut_assign	0	0	e3b0c44298fc1c14
logos_02_semantic_core_pass_bc_bindmut_for_range_mut_call_bound	0	0	e3b0c44298fc1c14
logos_02_semantic_core_pass_bc_bindmut_for_range_mut_closure_capture	0	0	e3b0c44298fc1c14
logos_02_semantic_core_pass_bc_bindmut_for_range_mut_continue	0	0	e3b0c44298fc1c14
logos_02_semantic_core_pass_bc_bindmut_for_range_mut_generic_bound	0	0	e3b0c44298fc1c14
logos_02_semantic_core_pass_bc_bindmut_for_range_mut_in_generic	0	0	e3b0c44298fc1c14
logos_02_semantic_core_pass_bc_bindmut_for_range_mut_labeled_break	0	0	e3b0c44298fc1c14
logos_02_semantic_core_pass_bc_bindmut_for_range_mut_labeled_nested	0	0	e3b0c44298fc1c14
logos_02_semantic_core_pass_bc_bindmut_for_range_mut_nested_same_name	0	0	e3b0c44298fc1c14
logos_02_semantic_core_pass_bc_bindmut_for_range_mut_shadow_nested	0	0	e3b0c44298fc1c14
logos_02_semantic_core_pass_bc_bindmut_for_range_mut_steer_control	0	0	e3b0c44298fc1c14
logos_02_semantic_core_pass_bc_bindmut_for_range_mut_u8_inclusive	0	0	e3b0c44298fc1c14
logos_02_semantic_core_pass_bc_bindmut_iflet_payload_mut_at	0	0	e3b0c44298fc1c14
logos_02_semantic_core_pass_bc_bindmut_iflet_tuple_mut	0	0	e3b0c44298fc1c14
logos_02_semantic_core_pass_bc_bindmut_letelse_mut	0	0	e3b0c44298fc1c14
logos_02_semantic_core_pass_bc_bindmut_match_expr_top_mut_at	0	0	e3b0c44298fc1c14
logos_02_semantic_core_pass_bc_bindmut_match_slice_mut	0	0	e3b0c44298fc1c14
logos_02_semantic_core_pass_bc_bindmut_match_struct_mut	0	0	e3b0c44298fc1c14
logos_02_semantic_core_pass_bc_bindmut_match_tuple_lit_mut	0	0	e3b0c44298fc1c14
logos_02_semantic_core_pass_bc_bindmut_match_tuple_mut	0	0	e3b0c44298fc1c14
logos_02_semantic_core_pass_bc_bindmut_nested_payload_tuple_mut	0	0	e3b0c44298fc1c14
logos_02_semantic_core_pass_bc_bindmut_paren_deref_assign	0	0	e3b0c44298fc1c14
logos_02_semantic_core_pass_bc_bindmut_paren_deref_box_tuple_field_assign	0	0	e3b0c44298fc1c14
logos_02_semantic_core_pass_bc_bindmut_paren_deref_param_mutref_assign	0	0	e3b0c44298fc1c14
logos_02_semantic_core_pass_bc_bindmut_paren_deref_ref_assign	0	0	e3b0c44298fc1c14
logos_02_semantic_core_pass_bc_bindmut_paren_double_deref_box_assign	0	0	e3b0c44298fc1c14
logos_02_semantic_core_pass_bc_bindmut_paren_field_assign	0	0	e3b0c44298fc1c14
logos_02_semantic_core_pass_bc_bindmut_paren_index_assign	0	0	e3b0c44298fc1c14
logos_02_semantic_core_pass_bc_bindmut_paren_tuple_field_assign	0	0	e3b0c44298fc1c14
logos_02_semantic_core_pass_bc_bindmut_whilelet_payload_mut_at	0	0	e3b0c44298fc1c14
logos_02_semantic_core_pass_bc_block_tail_borrow_outer_admit	0	21	e3b0c44298fc1c14
logos_02_semantic_core_pass_bc_block_tail_shadowed_name_admit	0	14	e3b0c44298fc1c14
