count,line,col,end_line,end_col,kind,fn,text
1004629,379,21,379,24,if guard,borrow_check.cpp:logos::compiler::build_type_sets,if (hit) { reg_hm_name(ed_name); hm_changed = true; }
7664,379,26,379,70,if guard,borrow_check.cpp:logos::compiler::build_type_sets,if (hit) { reg_hm_name(ed_name); hm_changed = true; }
103610590,385,47,392,10,statement,borrow_check.cpp:logos::compiler::build_type_sets,auto has_any = [&](TypeRef t) -> bool {
103610590,386,20,386,21,early return,borrow_check.cpp:logos::compiler::build_type_sets,return t && (t.kind() == LogosType::Kind::Ref ||
103610590,386,25,391,53,early return,borrow_check.cpp:logos::compiler::build_type_sets,return t && (t.kind() == LogosType::Kind::Ref ||
103610590,386,26,386,58,early return,borrow_check.cpp:logos::compiler::build_type_sets,return t && (t.kind() == LogosType::Kind::Ref ||
103610590,386,26,387,61,early return,borrow_check.cpp:logos::compiler::build_type_sets,return t && (t.kind() == LogosType::Kind::Ref ||
103610590,386,26,388,60,early return,borrow_check.cpp:logos::compiler::build_type_sets,return t && (t.kind() == LogosType::Kind::Ref ||
103610590,386,26,389,82,early return,borrow_check.cpp:logos::compiler::build_type_sets,return t && (t.kind() == LogosType::Kind::Ref ||
103477265,387,26,387,61,statement,borrow_check.cpp:logos::compiler::build_type_sets,t.kind() == LogosType::Kind::MutRef ||
103347003,388,26,388,60,statement,borrow_check.cpp:logos::compiler::build_type_sets,t.kind() == LogosType::Kind::Slice ||
102448644,389,26,389,82,statement,borrow_check.cpp:logos::compiler::build_type_sets,(t.kind() == LogosType::Kind::DstRef && !t.owning_dst()) ||
102448644,389,27,389,62,statement,borrow_check.cpp:logos::compiler::build_type_sets,(t.kind() == LogosType::Kind::DstRef && !t.owning_dst()) ||
2439,389,66,389,81,statement,borrow_check.cpp:logos::compiler::build_type_sets,(t.kind() == LogosType::Kind::DstRef && !t.owning_dst()) ||
102446205,390,26,391,52,statement,borrow_check.cpp:logos::compiler::build_type_sets,(t.kind() == LogosType::Kind::TraitObject &&
102446205,390,27,390,67,statement,borrow_check.cpp:logos::compiler::build_type_sets,(t.kind() == LogosType::Kind::TraitObject &&
90403,391,27,391,51,statement,borrow_check.cpp:logos::compiler::build_type_sets,!t.owning_trait_object()));
65526205,393,74,411,10,statement,borrow_check.cpp:logos::compiler::build_type_sets,std::function<bool(TypeRef)> type_is_ha = [&](TypeRef t) -> bool {
65526205,394,17,394,27,if guard,borrow_check.cpp:logos::compiler::build_type_sets,if (has_any(t)) return true;
287065,394,29,394,40,if guard,borrow_check.cpp:logos::compiler::build_type_sets,if (has_any(t)) return true;
65239140,395,13,411,10,statement,borrow_check.cpp:logos::compiler::build_type_sets,auto n = type_bc_name(t);
65239140,396,17,396,27,if guard,borrow_check.cpp:logos::compiler::build_type_sets,if (!n.empty() && ts.holds_any_ref.count(n) > 0) return true;
65239140,396,17,396,60,if guard,borrow_check.cpp:logos::compiler::build_type_sets,if (!n.empty() && ts.holds_any_ref.count(n) > 0) return true;
28071423,396,31,396,60,if guard,borrow_check.cpp:logos::compiler::build_type_sets,if (!n.empty() && ts.holds_any_ref.count(n) > 0) return true;
183730,396,62,396,73,if guard,borrow_check.cpp:logos::compiler::build_type_sets,if (!n.empty() && ts.holds_any_ref.count(n) > 0) return true;
65055410,397,13,411,10,if guard,borrow_check.cpp:logos::compiler::build_type_sets,if (!t) return false;
65055410,397,17,397,19,if guard,borrow_check.cpp:logos::compiler::build_type_sets,if (!t) return false;
0,397,21,397,33,if guard,borrow_check.cpp:logos::compiler::build_type_sets,if (!t) return false;
65055410,398,13,411,10,loop body,borrow_check.cpp:logos::compiler::build_type_sets,for (auto a : t.type_args()) {
38084385,398,42,402,14,loop body,borrow_check.cpp:logos::compiler::build_type_sets,for (auto a : t.type_args()) {
38084385,399,21,399,31,if guard,borrow_check.cpp:logos::compiler::build_type_sets,if (has_any(a)) return true;
967664,399,33,399,44,if guard,borrow_check.cpp:logos::compiler::build_type_sets,if (has_any(a)) return true;
37116721,400,17,402,14,statement,borrow_check.cpp:logos::compiler::build_type_sets,auto an = type_bc_name(a);
37116721,401,21,401,32,if guard,borrow_check.cpp:logos::compiler::build_type_sets,if (!an.empty() && ts.holds_any_ref.count(an) > 0) return true;
37116721,401,21,401,66,if guard,borrow_check.cpp:logos::compiler::build_type_sets,if (!an.empty() && ts.holds_any_ref.count(an) > 0) return true;
18944181,401,36,401,66,if guard,borrow_check.cpp:logos::compiler::build_type_sets,if (!an.empty() && ts.holds_any_ref.count(an) > 0) return true;
1949664,401,68,401,79,if guard,borrow_check.cpp:logos::compiler::build_type_sets,if (!an.empty() && ts.holds_any_ref.count(an) > 0) return true;
62138082,405,13,411,10,if guard,borrow_check.cpp:logos::compiler::build_type_sets,if (t.kind() == LogosType::Kind::Tuple)
62138082,405,17,405,51,if guard,borrow_check.cpp:logos::compiler::build_type_sets,if (t.kind() == LogosType::Kind::Tuple)
2984,406,17,407,60,loop body,borrow_check.cpp:logos::compiler::build_type_sets,for (auto e : t.tuple_elems())
5946,407,21,407,60,if guard,borrow_check.cpp:logos::compiler::build_type_sets,if (type_is_ha(TypeRef(e))) return true;
5946,407,25,407,47,if guard,borrow_check.cpp:logos::compiler::build_type_sets,if (type_is_ha(TypeRef(e))) return true;
28,407,49,407,60,if guard,borrow_check.cpp:logos::compiler::build_type_sets,if (type_is_ha(TypeRef(e))) return true;
62138054,408,13,411,10,if guard,borrow_check.cpp:logos::compiler::build_type_sets,if (t.kind() == LogosType::Kind::Array)
62138054,408,17,408,51,if guard,borrow_check.cpp:logos::compiler::build_type_sets,if (t.kind() == LogosType::Kind::Array)
106411,409,17,409,44,early return,borrow_check.cpp:logos::compiler::build_type_sets,return type_is_ha(t.elem());
62031643,410,13,410,25,early return,borrow_check.cpp:logos::compiler::build_type_sets,return false;
3388115,412,57,417,10,call / statement,borrow_check.cpp:logos::compiler::build_type_sets,auto reg_ha_name = [&](const std::string& name) {
3388115,415,42,415,71,if guard,borrow_check.cpp:logos::compiler::build_type_sets,if (auto dot = n.rfind('.'); dot != std::string_view::npos)
0,416,17,416,72,statement,borrow_check.cpp:logos::compiler::build_type_sets,ts.holds_any_ref.insert(std::string(n.substr(dot + 1)));
43370,419,16,419,26,loop body,borrow_check.cpp:logos::compiler::build_type_sets,while (ha_changed) {
28935,419,28,441,10,loop body,borrow_check.cpp:logos::compiler::build_type_sets,while (ha_changed) {
30038597,421,58,427,14,call / statement,borrow_check.cpp:logos::compiler::build_type_sets,auto consider = [&](lir_view::StructView sd) {
30038597,422,21,422,67,if guard,borrow_check.cpp:logos::compiler::build_type_sets,if (ts.holds_any_ref.count(std::string(sd.name()))) return;
3341201,422,69,422,75,if guard,borrow_check.cpp:logos::compiler::build_type_sets,if (ts.holds_any_ref.count(std::string(sd.name()))) return;
26697396,423,17,427,14,loop body,borrow_check.cpp:logos::compiler::build_type_sets,for (auto& f : sd.fields())
64226247,424,21,426,22,if guard,borrow_check.cpp:logos::compiler::build_type_sets,if (type_is_ha(f.type(prog.type_pool.impl()))) {
64226247,424,25,424,66,if guard,borrow_check.cpp:logos::compiler::build_type_sets,if (type_is_ha(f.type(prog.type_pool.impl()))) {
3318798,424,68,426,22,if guard,borrow_check.cpp:logos::compiler::build_type_sets,if (type_is_ha(f.type(prog.type_pool.impl()))) {
30029135,428,59,428,71,loop body,borrow_check.cpp:logos::compiler::build_type_sets,for (auto& sd : prog.structs)                 consider(sd);
9462,429,59,429,71,loop body,borrow_check.cpp:logos::compiler::build_type_sets,for (auto& sd : prog.struct_specializations)  consider(sd);
1099204,430,41,440,14,loop body,borrow_check.cpp:logos::compiler::build_type_sets,for (auto& ed : prog.enums) {
1099204,432,21,432,52,if guard,borrow_check.cpp:logos::compiler::build_type_sets,if (ts.holds_any_ref.count(ed_name)) continue;
69847,432,54,432,62,if guard,borrow_check.cpp:logos::compiler::build_type_sets,if (ts.holds_any_ref.count(ed_name)) continue;
1029357,433,17,440,14,statement,borrow_check.cpp:logos::compiler::build_type_sets,bool hit = false;
2556366,434,68,438,18,call / statement,borrow_check.cpp:logos::compiler::build_type_sets,ed.each_variant([&](lir_view::EnumVariantView var) {
2556366,435,25,435,28,if guard,borrow_check.cpp:logos::compiler::build_type_sets,if (hit) return;
62082,435,30,435,36,if guard,borrow_check.cpp:logos::compiler::build_type_sets,if (hit) return;
2494284,436,21,438,18,statement,borrow_check.cpp:logos::compiler::build_type_sets,"var.each_payload_type(prog.type_pool.impl(),"
1187601,437,59,437,94,statement,borrow_check.cpp:logos::compiler::build_type_sets,[&](TypeRef pt) { if (type_is_ha(pt)) hit = true; });
1187601,437,65,437,79,statement,borrow_check.cpp:logos::compiler::build_type_sets,[&](TypeRef pt) { if (type_is_ha(pt)) hit = true; });
69325,437,81,437,91,statement,borrow_check.cpp:logos::compiler::build_type_sets,[&](TypeRef pt) { if (type_is_ha(pt)) hit = true; });
1029357,439,21,439,24,if guard,borrow_check.cpp:logos::compiler::build_type_sets,if (hit) { reg_ha_name(ed_name); ha_changed = true; }
69317,439,26,439,70,if guard,borrow_check.cpp:logos::compiler::build_type_sets,if (hit) { reg_ha_name(ed_name); ha_changed = true; }
14435,442,13,442,52,if guard,borrow_check.cpp:logos::compiler::build_type_sets,"if (std::getenv(""LOGOS_DUMP_HOLDS_ANY_REF""))"
0,443,13,444,70,statement,borrow_check.cpp:logos::compiler::build_type_sets,"fprintf(stderr, ""[holds_any_ref] %zu names (holds_mut_ref: %zu)\n"","
0,443,21,443,21,statement,borrow_check.cpp:logos::compiler::build_type_sets,"fprintf(stderr, ""[holds_any_ref] %zu names (holds_mut_ref: %zu)\n"","
14962001,447,49,447,102,loop body,borrow_check.cpp:logos::compiler::build_type_sets,"for (auto& sd : prog.structs)               ts.struct_by_name.emplace(std::string(sd.name()), sd);"
4689,448,50,448,101,loop body,borrow_check.cpp:logos::compiler::build_type_sets,"for (auto& sd : prog.struct_specializations) ts.spec_by_name.emplace(std::string(sd.name()), sd);"
547477,449,49,449,100,loop body,borrow_check.cpp:logos::compiler::build_type_sets,"for (auto& ed : prog.enums)                 ts.enum_by_name.emplace(std::string(ed.name()), ed);"
12667616,455,82,458,2,call / statement,borrow_check.cpp:logos::compiler::needs_drop,"static bool needs_drop(TypeRef t, const lir::LProgram& prog, const TypeSets& ts) {"
12667616,456,9,456,11,if guard,borrow_check.cpp:logos::compiler::needs_drop,if (!t || t.kind() != LogosType::Kind::Struct) return false;
12667616,456,9,456,50,if guard,borrow_check.cpp:logos::compiler::needs_drop,if (!t || t.kind() != LogosType::Kind::Struct) return false;
12667616,456,15,456,50,if guard,borrow_check.cpp:logos::compiler::needs_drop,if (!t || t.kind() != LogosType::Kind::Struct) return false;
7265840,456,52,456,64,if guard,borrow_check.cpp:logos::compiler::needs_drop,if (!t || t.kind() != LogosType::Kind::Struct) return false;
5401776,457,5,457,98,early return,borrow_check.cpp:logos::compiler::needs_drop,"return ts.drop_types.count(std::string(t.struct_name())) || has_droppable_fields(t, prog, ts);"
5401776,457,12,457,61,early return,borrow_check.cpp:logos::compiler::needs_drop,"return ts.drop_types.count(std::string(t.struct_name())) || has_droppable_fields(t, prog, ts);"
5190093,457,65,457,98,early return,borrow_check.cpp:logos::compiler::needs_drop,"return ts.drop_types.count(std::string(t.struct_name())) || has_droppable_fields(t, prog, ts);"
5190093,461,55,482,2,call / statement,borrow_check.cpp:logos::compiler::has_droppable_fields,const TypeSets& ts) {
5190093,462,9,462,11,if guard,borrow_check.cpp:logos::compiler::has_droppable_fields,if (!t || t.kind() != LogosType::Kind::Struct) return false;
5190093,462,9,462,50,if guard,borrow_check.cpp:logos::compiler::has_droppable_fields,if (!t || t.kind() != LogosType::Kind::Struct) return false;
5190093,462,15,462,50,if guard,borrow_check.cpp:logos::compiler::has_droppable_fields,if (!t || t.kind() != LogosType::Kind::Struct) return false;
0,462,52,462,64,if guard,borrow_check.cpp:logos::compiler::has_droppable_fields,if (!t || t.kind() != LogosType::Kind::Struct) return false;
5190093,470,5,482,2,statement,borrow_check.cpp:logos::compiler::has_droppable_fields,std::string want = concrete_struct_name(t);
5100712,471,62,476,6,statement,borrow_check.cpp:logos::compiler::has_droppable_fields,auto def_has_drop = [&](lir_view::StructView sd) -> bool {
5100712,472,13,472,16,if guard,borrow_check.cpp:logos::compiler::has_droppable_fields,if (!sd) return false;
0,472,18,472,30,if guard,borrow_check.cpp:logos::compiler::has_droppable_fields,if (!sd) return false;
5100712,473,9,476,6,loop body,borrow_check.cpp:logos::compiler::has_droppable_fields,for (auto& f : sd.fields())
7837238,474,13,474,81,if guard,borrow_check.cpp:logos::compiler::has_droppable_fields,"if (needs_drop(f.type(prog.type_pool.impl()), prog, ts)) return true;"
7837238,474,17,474,68,if guard,borrow_check.cpp:logos::compiler::has_droppable_fields,"if (needs_drop(f.type(prog.type_pool.impl()), prog, ts)) return true;"
26013,474,70,474,81,if guard,borrow_check.cpp:logos::compiler::has_droppable_fields,"if (needs_drop(f.type(prog.type_pool.impl()), prog, ts)) return true;"
5074699,475,9,475,21,early return,borrow_check.cpp:logos::compiler::has_droppable_fields,return false;
5190093,478,9,478,39,if guard,borrow_check.cpp:logos::compiler::has_droppable_fields,if (sit != ts.struct_by_name.end() && def_has_drop(sit->second)) return true;
5190093,478,9,478,68,if guard,borrow_check.cpp:logos::compiler::has_droppable_fields,if (sit != ts.struct_by_name.end() && def_has_drop(sit->second)) return true;
5100712,478,43,478,68,if guard,borrow_check.cpp:logos::compiler::has_droppable_fields,if (sit != ts.struct_by_name.end() && def_has_drop(sit->second)) return true;
26013,478,70,478,81,if guard,borrow_check.cpp:logos::compiler::has_droppable_fields,if (sit != ts.struct_by_name.end() && def_has_drop(sit->second)) return true;
5164080,479,5,482,2,statement,borrow_check.cpp:logos::compiler::has_droppable_fields,auto pit = ts.spec_by_name.find(want);
5164080,480,9,480,37,if guard,borrow_check.cpp:logos::compiler::has_droppable_fields,if (pit != ts.spec_by_name.end() && def_has_drop(pit->second)) return true;
5164080,480,9,480,66,if guard,borrow_check.cpp:logos::compiler::has_droppable_fields,if (pit != ts.spec_by_name.end() && def_has_drop(pit->second)) return true;
0,480,41,480,66,if guard,borrow_check.cpp:logos::compiler::has_droppable_fields,if (pit != ts.spec_by_name.end() && def_has_drop(pit->second)) return true;
0,480,68,480,79,if guard,borrow_check.cpp:logos::compiler::has_droppable_fields,if (pit != ts.spec_by_name.end() && def_has_drop(pit->second)) return true;
5164080,481,5,481,17,early return,borrow_check.cpp:logos::compiler::has_droppable_fields,return false;
16458390,491,85,539,2,call / statement,borrow_check.cpp:logos::compiler::is_move_type,const std::unordered_set<std::string>* copy_tvs = nullptr) {
16499743,495,55,517,6,statement,borrow_check.cpp:logos::compiler::is_move_type,auto leaf = [&](TypeRef x) -> std::optional<bool> {
16499743,501,13,501,14,if guard,borrow_check.cpp:logos::compiler::is_move_type,if (x && x.kind() == LogosType::Kind::MutRef) return true;
16499743,501,13,501,53,if guard,borrow_check.cpp:logos::compiler::is_move_type,if (x && x.kind() == LogosType::Kind::MutRef) return true;
16499743,501,18,501,53,if guard,borrow_check.cpp:logos::compiler::is_move_type,if (x && x.kind() == LogosType::Kind::MutRef) return true;
199478,501,55,501,66,if guard,borrow_check.cpp:logos::compiler::is_move_type,if (x && x.kind() == LogosType::Kind::MutRef) return true;
16300265,511,9,517,6,if guard,borrow_check.cpp:logos::compiler::is_move_type,if (x && x.kind() == LogosType::Kind::TypeVar) {
16300265,511,13,511,14,if guard,borrow_check.cpp:logos::compiler::is_move_type,if (x && x.kind() == LogosType::Kind::TypeVar) {
16300265,511,13,511,54,if guard,borrow_check.cpp:logos::compiler::is_move_type,if (x && x.kind() == LogosType::Kind::TypeVar) {
